order_id,product,quantity_ordered,price_each,order_date,purchase_address,city,state,total_amount,day_of_week,hour,order_day
192636,Lightning Charging Cable,1,14.95,2019-04-15 16:15:00,"125 Jackson St, Boston, MA 02215",Boston,MA,14.95,Monday,16,2019-04-15
192637,ThinkPad Laptop,1,999.99,2019-04-23 01:57:00,"432 Jackson St, Seattle, WA 98101",Seattle,WA,999.99,Tuesday,1,2019-04-23
192638,27in FHD Monitor,1,149.99,2019-04-25 11:22:00,"380 13th St, Seattle, WA 98101",Seattle,WA,149.99,Thursday,11,2019-04-25
192639,27in 4K Gaming Monitor,1,389.99,2019-04-24 13:37:00,"683 Lakeview St, New York City, NY 10001",New York City,NY,389.99,Wednesday,13,2019-04-24
192640,USB-C Charging Cable,1,11.95,2019-04-06 13:35:00,"784 Lake St, Boston, MA 02215",Boston,MA,11.95,Saturday,13,2019-04-06
192641,AA Batteries (4-pack),2,3.84,2019-04-02 14:03:00,"296 14th St, San Francisco, CA 94016",San Francisco,CA,7.68,Tuesday,14,2019-04-02
192642,Wired Headphones,2,11.99,2019-04-21 05:19:00,"808 14th St, Atlanta, GA 30301",Atlanta,GA,23.98,Sunday,5,2019-04-21
192643,Google Phone,1,600.0,2019-04-19 22:33:00,"624 Center St, Boston, MA 02215",Boston,MA,600.0,Friday,22,2019-04-19
192643,ThinkPad Laptop,1,999.99,2019-04-19 22:33:00,"624 Center St, Boston, MA 02215",Boston,MA,999.99,Friday,22,2019-04-19
192644,Wired Headphones,1,11.99,2019-04-29 00:56:00,"633 4th St, Boston, MA 02215",Boston,MA,11.99,Monday,0,2019-04-29
192645,Google Phone,1,600.0,2019-04-21 07:47:00,"932 Maple St, San Francisco, CA 94016",San Francisco,CA,600.0,Sunday,7,2019-04-21
192645,Bose SoundSport Headphones,1,99.99,2019-04-21 07:47:00,"932 Maple St, San Francisco, CA 94016",San Francisco,CA,99.99,Sunday,7,2019-04-21
192645,Wired Headphones,1,11.99,2019-04-21 07:47:00,"932 Maple St, San Francisco, CA 94016",San Francisco,CA,11.99,Sunday,7,2019-04-21
192646,Apple Airpods Headphones,1,150.0,2019-04-21 18:16:00,"53 North St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Sunday,18,2019-04-21
192647,AAA Batteries (4-pack),2,2.99,2019-04-05 16:04:00,"372 Elm St, Atlanta, GA 30301",Atlanta,GA,5.98,Friday,16,2019-04-05
192648,USB-C Charging Cable,1,11.95,2019-04-24 02:49:00,"75 8th St, Seattle, WA 98101",Seattle,WA,11.95,Wednesday,2,2019-04-24
192649,Lightning Charging Cable,1,14.95,2019-04-04 18:09:00,"973 Dogwood St, Boston, MA 02215",Boston,MA,14.95,Thursday,18,2019-04-04
192650,Wired Headphones,1,11.99,2019-04-15 18:13:00,"844 River St, New York City, NY 10001",New York City,NY,11.99,Monday,18,2019-04-15
192651,Apple Airpods Headphones,1,150.0,2019-04-10 19:23:00,"262 North St, Austin, TX 73301",Austin,TX,150.0,Wednesday,19,2019-04-10
192652,Lightning Charging Cable,1,14.95,2019-04-20 13:16:00,"380 11th St, Atlanta, GA 30301",Atlanta,GA,14.95,Saturday,13,2019-04-20
192653,Lightning Charging Cable,1,14.95,2019-04-27 14:13:00,"958 8th St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Saturday,14,2019-04-27
192654,iPhone,1,700.0,2019-04-23 23:56:00,"287 Willow St, Atlanta, GA 30301",Atlanta,GA,700.0,Tuesday,23,2019-04-23
192655,27in FHD Monitor,1,149.99,2019-04-03 19:14:00,"937 Spruce St, Atlanta, GA 30301",Atlanta,GA,149.99,Wednesday,19,2019-04-03
192656,20in Monitor,1,109.99,2019-04-22 07:09:00,"603 1st St, Los Angeles, CA 90001",Los Angeles,CA,109.99,Monday,7,2019-04-22
192657,Lightning Charging Cable,1,14.95,2019-04-17 12:22:00,"735 6th St, San Francisco, CA 94016",San Francisco,CA,14.95,Wednesday,12,2019-04-17
192658,iPhone,1,700.0,2019-04-30 14:16:00,"9 Maple St, New York City, NY 10001",New York City,NY,700.0,Tuesday,14,2019-04-30
192659,Macbook Pro Laptop,1,1700.0,2019-04-03 14:22:00,"84 5th St, Dallas, TX 75001",Dallas,TX,1700.0,Wednesday,14,2019-04-03
192660,USB-C Charging Cable,1,11.95,2019-04-23 20:56:00,"569 Dogwood St, New York City, NY 10001",New York City,NY,11.95,Tuesday,20,2019-04-23
192661,Apple Airpods Headphones,1,150.0,2019-04-23 12:31:00,"809 11th St, Atlanta, GA 30301",Atlanta,GA,150.0,Tuesday,12,2019-04-23
192662,Wired Headphones,1,11.99,2019-04-16 16:48:00,"493 Elm St, San Francisco, CA 94016",San Francisco,CA,11.99,Tuesday,16,2019-04-16
192663,27in 4K Gaming Monitor,1,389.99,2019-04-23 12:08:00,"945 Forest St, Atlanta, GA 30301",Atlanta,GA,389.99,Tuesday,12,2019-04-23
192664,27in FHD Monitor,1,149.99,2019-04-07 12:09:00,"742 Hickory St, San Francisco, CA 94016",San Francisco,CA,149.99,Sunday,12,2019-04-07
192665,34in Ultrawide Monitor,1,379.99,2019-04-04 11:40:00,"166 Park St, Atlanta, GA 30301",Atlanta,GA,379.99,Thursday,11,2019-04-04
192666,Macbook Pro Laptop,1,1700.0,2019-04-17 10:20:00,"655 Madison St, San Francisco, CA 94016",San Francisco,CA,1700.0,Wednesday,10,2019-04-17
192667,AAA Batteries (4-pack),1,2.99,2019-04-10 08:52:00,"792 River St, San Francisco, CA 94016",San Francisco,CA,2.99,Wednesday,8,2019-04-10
192668,20in Monitor,1,109.99,2019-04-10 11:48:00,"72 Center St, Atlanta, GA 30301",Atlanta,GA,109.99,Wednesday,11,2019-04-10
192669,iPhone,1,700.0,2019-04-27 14:14:00,"759 Hickory St, Boston, MA 02215",Boston,MA,700.0,Saturday,14,2019-04-27
192670,Lightning Charging Cable,1,14.95,2019-04-11 23:30:00,"736 2nd St, New York City, NY 10001",New York City,NY,14.95,Thursday,23,2019-04-11
192671,ThinkPad Laptop,1,999.99,2019-04-07 11:32:00,"196 Dogwood St, Dallas, TX 75001",Dallas,TX,999.99,Sunday,11,2019-04-07
192672,AA Batteries (4-pack),1,3.84,2019-04-06 10:03:00,"574 10th St, San Francisco, CA 94016",San Francisco,CA,3.84,Saturday,10,2019-04-06
192673,Bose SoundSport Headphones,1,99.99,2019-04-02 19:33:00,"447 North St, Los Angeles, CA 90001",Los Angeles,CA,99.99,Tuesday,19,2019-04-02
192674,Wired Headphones,1,11.99,2019-04-03 12:52:00,"746 Hickory St, San Francisco, CA 94016",San Francisco,CA,11.99,Wednesday,12,2019-04-03
192675,34in Ultrawide Monitor,1,379.99,2019-04-05 09:47:00,"234 11th St, San Francisco, CA 94016",San Francisco,CA,379.99,Friday,9,2019-04-05
192676,iPhone,1,700.0,2019-04-27 17:11:00,"412 Church St, Seattle, WA 98101",Seattle,WA,700.0,Saturday,17,2019-04-27
192677,AAA Batteries (4-pack),1,2.99,2019-04-08 14:34:00,"75 Main St, Boston, MA 02215",Boston,MA,2.99,Monday,14,2019-04-08
192677,iPhone,1,700.0,2019-04-08 14:34:00,"75 Main St, Boston, MA 02215",Boston,MA,700.0,Monday,14,2019-04-08
192678,ThinkPad Laptop,1,999.99,2019-04-24 11:44:00,"444 Lakeview St, Los Angeles, CA 90001",Los Angeles,CA,999.99,Wednesday,11,2019-04-24
192679,27in FHD Monitor,1,149.99,2019-04-06 12:10:00,"857 West St, Los Angeles, CA 90001",Los Angeles,CA,149.99,Saturday,12,2019-04-06
192680,USB-C Charging Cable,1,11.95,2019-04-29 21:07:00,"980 River St, Boston, MA 02215",Boston,MA,11.95,Monday,21,2019-04-29
192681,Google Phone,1,600.0,2019-04-09 16:41:00,"338 South St, Seattle, WA 98101",Seattle,WA,600.0,Tuesday,16,2019-04-09
192681,Wired Headphones,1,11.99,2019-04-09 16:41:00,"338 South St, Seattle, WA 98101",Seattle,WA,11.99,Tuesday,16,2019-04-09
192682,27in 4K Gaming Monitor,1,389.99,2019-04-17 16:24:00,"367 Cedar St, New York City, NY 10001",New York City,NY,389.99,Wednesday,16,2019-04-17
192683,AAA Batteries (4-pack),1,2.99,2019-04-21 22:20:00,"891 Spruce St, San Francisco, CA 94016",San Francisco,CA,2.99,Sunday,22,2019-04-21
192684,AA Batteries (4-pack),4,3.84,2019-04-16 12:37:00,"902 Park St, Dallas, TX 75001",Dallas,TX,15.36,Tuesday,12,2019-04-16
192685,Apple Airpods Headphones,1,150.0,2019-04-21 10:46:00,"706 West St, Seattle, WA 98101",Seattle,WA,150.0,Sunday,10,2019-04-21
192686,Apple Airpods Headphones,1,150.0,2019-04-27 19:14:00,"401 12th St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Saturday,19,2019-04-27
192687,iPhone,1,700.0,2019-04-09 12:40:00,"115 8th St, Los Angeles, CA 90001",Los Angeles,CA,700.0,Tuesday,12,2019-04-09
192688,Wired Headphones,1,11.99,2019-04-11 00:46:00,"930 Hickory St, San Francisco, CA 94016",San Francisco,CA,11.99,Thursday,0,2019-04-11
192689,Apple Airpods Headphones,1,150.0,2019-04-03 17:21:00,"79 Cherry St, San Francisco, CA 94016",San Francisco,CA,150.0,Wednesday,17,2019-04-03
192690,USB-C Charging Cable,1,11.95,2019-04-02 08:35:00,"477 Center St, Los Angeles, CA 90001",Los Angeles,CA,11.95,Tuesday,8,2019-04-02
192691,34in Ultrawide Monitor,1,379.99,2019-04-10 18:30:00,"623 Jackson St, Austin, TX 73301",Austin,TX,379.99,Wednesday,18,2019-04-10
192692,USB-C Charging Cable,1,11.95,2019-04-21 16:54:00,"253 Johnson St, San Francisco, CA 94016",San Francisco,CA,11.95,Sunday,16,2019-04-21
192693,Lightning Charging Cable,1,14.95,2019-04-14 16:17:00,"159 Walnut St, Dallas, TX 75001",Dallas,TX,14.95,Sunday,16,2019-04-14
192694,Wired Headphones,1,11.99,2019-04-11 15:54:00,"773 14th St, Boston, MA 02215",Boston,MA,11.99,Thursday,15,2019-04-11
192695,Macbook Pro Laptop,1,1700.0,2019-04-02 12:12:00,"236 Lincoln St, Los Angeles, CA 90001",Los Angeles,CA,1700.0,Tuesday,12,2019-04-02
192696,34in Ultrawide Monitor,1,379.99,2019-04-01 08:32:00,"925 South St, San Francisco, CA 94016",San Francisco,CA,379.99,Monday,8,2019-04-01
192697,Macbook Pro Laptop,1,1700.0,2019-04-26 16:43:00,"810 7th St, Boston, MA 02215",Boston,MA,1700.0,Friday,16,2019-04-26
192698,Apple Airpods Headphones,1,150.0,2019-04-27 13:42:00,"490 6th St, Dallas, TX 75001",Dallas,TX,150.0,Saturday,13,2019-04-27
192699,AAA Batteries (4-pack),2,2.99,2019-04-30 00:21:00,"508 10th St, San Francisco, CA 94016",San Francisco,CA,5.98,Tuesday,0,2019-04-30
192700,Google Phone,1,600.0,2019-04-09 10:53:00,"213 Hickory St, New York City, NY 10001",New York City,NY,600.0,Tuesday,10,2019-04-09
192701,Apple Airpods Headphones,1,150.0,2019-04-15 14:21:00,"899 Jefferson St, New York City, NY 10001",New York City,NY,150.0,Monday,14,2019-04-15
192702,AAA Batteries (4-pack),1,2.99,2019-04-26 20:27:00,"731 Maple St, Atlanta, GA 30301",Atlanta,GA,2.99,Friday,20,2019-04-26
192703,Lightning Charging Cable,1,14.95,2019-04-21 22:01:00,"403 North St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Sunday,22,2019-04-21
192704,Lightning Charging Cable,2,14.95,2019-04-08 23:42:00,"77 Cherry St, San Francisco, CA 94016",San Francisco,CA,29.9,Monday,23,2019-04-08
192705,Lightning Charging Cable,1,14.95,2019-04-27 13:16:00,"121 14th St, Portland, ME 04101",Portland,ME,14.95,Saturday,13,2019-04-27
192706,AA Batteries (4-pack),1,3.84,2019-04-28 20:00:00,"660 Park St, Dallas, TX 75001",Dallas,TX,3.84,Sunday,20,2019-04-28
192707,AA Batteries (4-pack),1,3.84,2019-04-16 18:02:00,"10 Park St, Austin, TX 73301",Austin,TX,3.84,Tuesday,18,2019-04-16
192708,Flatscreen TV,1,300.0,2019-04-01 13:51:00,"595 10th St, New York City, NY 10001",New York City,NY,300.0,Monday,13,2019-04-01
192709,AA Batteries (4-pack),1,3.84,2019-04-13 21:19:00,"309 5th St, San Francisco, CA 94016",San Francisco,CA,3.84,Saturday,21,2019-04-13
192710,Lightning Charging Cable,1,14.95,2019-04-13 22:13:00,"171 13th St, Dallas, TX 75001",Dallas,TX,14.95,Saturday,22,2019-04-13
192711,AAA Batteries (4-pack),2,2.99,2019-04-20 17:46:00,"763 Lakeview St, Boston, MA 02215",Boston,MA,5.98,Saturday,17,2019-04-20
192712,34in Ultrawide Monitor,1,379.99,2019-04-04 20:29:00,"815 10th St, Austin, TX 73301",Austin,TX,379.99,Thursday,20,2019-04-04
192713,Apple Airpods Headphones,1,150.0,2019-04-01 20:45:00,"251 11th St, Atlanta, GA 30301",Atlanta,GA,150.0,Monday,20,2019-04-01
192714,AA Batteries (4-pack),2,3.84,2019-04-28 14:32:00,"149 Adams St, Austin, TX 73301",Austin,TX,7.68,Sunday,14,2019-04-28
192715,AA Batteries (4-pack),1,3.84,2019-04-09 11:55:00,"535 2nd St, Dallas, TX 75001",Dallas,TX,3.84,Tuesday,11,2019-04-09
192716,Apple Airpods Headphones,1,150.0,2019-04-22 00:03:00,"578 Hickory St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Monday,0,2019-04-22
192717,27in FHD Monitor,1,149.99,2019-04-26 21:48:00,"400 North St, New York City, NY 10001",New York City,NY,149.99,Friday,21,2019-04-26
192718,ThinkPad Laptop,1,999.99,2019-05-01 00:54:00,"342 8th St, Portland, OR 97035",Portland,OR,999.99,Wednesday,0,2019-05-01
192719,Wired Headphones,1,11.99,2019-04-15 15:16:00,"654 Dogwood St, San Francisco, CA 94016",San Francisco,CA,11.99,Monday,15,2019-04-15
192720,USB-C Charging Cable,1,11.95,2019-04-07 17:19:00,"833 Adams St, New York City, NY 10001",New York City,NY,11.95,Sunday,17,2019-04-07
192721,Wired Headphones,1,11.99,2019-04-20 13:33:00,"581 River St, San Francisco, CA 94016",San Francisco,CA,11.99,Saturday,13,2019-04-20
192722,USB-C Charging Cable,1,11.95,2019-04-03 19:54:00,"58 Meadow St, Boston, MA 02215",Boston,MA,11.95,Wednesday,19,2019-04-03
192723,Apple Airpods Headphones,1,150.0,2019-04-04 17:56:00,"797 Jefferson St, Portland, OR 97035",Portland,OR,150.0,Thursday,17,2019-04-04
192724,AA Batteries (4-pack),3,3.84,2019-04-11 21:10:00,"232 Wilson St, Boston, MA 02215",Boston,MA,11.52,Thursday,21,2019-04-11
192725,AAA Batteries (4-pack),1,2.99,2019-04-13 14:09:00,"75 13th St, San Francisco, CA 94016",San Francisco,CA,2.99,Saturday,14,2019-04-13
192726,Lightning Charging Cable,2,14.95,2019-04-02 12:38:00,"73 Wilson St, New York City, NY 10001",New York City,NY,29.9,Tuesday,12,2019-04-02
192727,27in 4K Gaming Monitor,1,389.99,2019-04-19 10:54:00,"474 4th St, San Francisco, CA 94016",San Francisco,CA,389.99,Friday,10,2019-04-19
192727,Macbook Pro Laptop,1,1700.0,2019-04-19 10:54:00,"474 4th St, San Francisco, CA 94016",San Francisco,CA,1700.0,Friday,10,2019-04-19
192728,Wired Headphones,1,11.99,2019-04-10 22:09:00,"496 6th St, San Francisco, CA 94016",San Francisco,CA,11.99,Wednesday,22,2019-04-10
192729,AA Batteries (4-pack),1,3.84,2019-04-15 15:45:00,"123 4th St, Seattle, WA 98101",Seattle,WA,3.84,Monday,15,2019-04-15
192730,AA Batteries (4-pack),1,3.84,2019-04-10 09:57:00,"101 South St, New York City, NY 10001",New York City,NY,3.84,Wednesday,9,2019-04-10
192731,27in FHD Monitor,1,149.99,2019-04-12 14:59:00,"501 8th St, Boston, MA 02215",Boston,MA,149.99,Friday,14,2019-04-12
192732,LG Dryer,1,600.0,2019-04-06 16:01:00,"41 Forest St, Seattle, WA 98101",Seattle,WA,600.0,Saturday,16,2019-04-06
192733,USB-C Charging Cable,1,11.95,2019-04-04 16:25:00,"501 8th St, Portland, ME 04101",Portland,ME,11.95,Thursday,16,2019-04-04
192734,Bose SoundSport Headphones,1,99.99,2019-04-27 10:55:00,"843 Cherry St, San Francisco, CA 94016",San Francisco,CA,99.99,Saturday,10,2019-04-27
192735,Bose SoundSport Headphones,1,99.99,2019-04-21 20:34:00,"678 12th St, Dallas, TX 75001",Dallas,TX,99.99,Sunday,20,2019-04-21
192736,20in Monitor,1,109.99,2019-04-13 09:41:00,"636 14th St, Austin, TX 73301",Austin,TX,109.99,Saturday,9,2019-04-13
192737,AAA Batteries (4-pack),3,2.99,2019-04-08 20:34:00,"187 Cedar St, San Francisco, CA 94016",San Francisco,CA,8.97,Monday,20,2019-04-08
192738,Bose SoundSport Headphones,1,99.99,2019-04-17 11:27:00,"396 River St, Seattle, WA 98101",Seattle,WA,99.99,Wednesday,11,2019-04-17
192739,Apple Airpods Headphones,1,150.0,2019-04-04 17:58:00,"971 Hill St, Seattle, WA 98101",Seattle,WA,150.0,Thursday,17,2019-04-04
192740,Apple Airpods Headphones,1,150.0,2019-04-03 13:09:00,"368 Jackson St, San Francisco, CA 94016",San Francisco,CA,150.0,Wednesday,13,2019-04-03
192741,Bose SoundSport Headphones,1,99.99,2019-04-09 19:06:00,"946 Dogwood St, San Francisco, CA 94016",San Francisco,CA,99.99,Tuesday,19,2019-04-09
192742,Lightning Charging Cable,1,14.95,2019-04-18 11:55:00,"215 Maple St, Atlanta, GA 30301",Atlanta,GA,14.95,Thursday,11,2019-04-18
192743,Lightning Charging Cable,1,14.95,2019-04-24 10:09:00,"583 Church St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Wednesday,10,2019-04-24
192744,Bose SoundSport Headphones,1,99.99,2019-04-13 17:56:00,"628 Spruce St, Dallas, TX 75001",Dallas,TX,99.99,Saturday,17,2019-04-13
192745,Lightning Charging Cable,1,14.95,2019-04-24 01:15:00,"709 Pine St, Austin, TX 73301",Austin,TX,14.95,Wednesday,1,2019-04-24
192746,Apple Airpods Headphones,1,150.0,2019-04-10 18:25:00,"234 Meadow St, New York City, NY 10001",New York City,NY,150.0,Wednesday,18,2019-04-10
192747,Lightning Charging Cable,1,14.95,2019-04-12 19:35:00,"411 Lake St, San Francisco, CA 94016",San Francisco,CA,14.95,Friday,19,2019-04-12
192748,USB-C Charging Cable,1,11.95,2019-04-21 15:44:00,"660 Walnut St, Seattle, WA 98101",Seattle,WA,11.95,Sunday,15,2019-04-21
192749,Lightning Charging Cable,1,14.95,2019-04-05 17:14:00,"495 Elm St, Dallas, TX 75001",Dallas,TX,14.95,Friday,17,2019-04-05
192750,Lightning Charging Cable,1,14.95,2019-04-20 08:38:00,"716 13th St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Saturday,8,2019-04-20
192751,ThinkPad Laptop,1,999.99,2019-04-11 12:44:00,"435 Pine St, Los Angeles, CA 90001",Los Angeles,CA,999.99,Thursday,12,2019-04-11
192752,USB-C Charging Cable,1,11.95,2019-04-21 19:58:00,"416 Pine St, San Francisco, CA 94016",San Francisco,CA,11.95,Sunday,19,2019-04-21
192753,Lightning Charging Cable,1,14.95,2019-04-17 11:54:00,"637 4th St, Dallas, TX 75001",Dallas,TX,14.95,Wednesday,11,2019-04-17
192754,Lightning Charging Cable,1,14.95,2019-04-22 02:38:00,"533 North St, Boston, MA 02215",Boston,MA,14.95,Monday,2,2019-04-22
192755,AA Batteries (4-pack),1,3.84,2019-04-14 14:47:00,"876 Walnut St, Atlanta, GA 30301",Atlanta,GA,3.84,Sunday,14,2019-04-14
192756,27in 4K Gaming Monitor,1,389.99,2019-04-22 22:43:00,"400 2nd St, Los Angeles, CA 90001",Los Angeles,CA,389.99,Monday,22,2019-04-22
192757,AA Batteries (4-pack),3,3.84,2019-04-15 08:08:00,"788 4th St, Austin, TX 73301",Austin,TX,11.52,Monday,8,2019-04-15
192758,AAA Batteries (4-pack),2,2.99,2019-04-20 09:13:00,"586 Adams St, Los Angeles, CA 90001",Los Angeles,CA,5.98,Saturday,9,2019-04-20
192759,Lightning Charging Cable,1,14.95,2019-04-26 17:21:00,"148 8th St, Austin, TX 73301",Austin,TX,14.95,Friday,17,2019-04-26
192760,Wired Headphones,1,11.99,2019-04-05 06:21:00,"185 9th St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Friday,6,2019-04-05
192761,Bose SoundSport Headphones,1,99.99,2019-04-09 22:24:00,"77 Chestnut St, San Francisco, CA 94016",San Francisco,CA,99.99,Tuesday,22,2019-04-09
192762,27in 4K Gaming Monitor,1,389.99,2019-04-08 19:26:00,"579 5th St, Atlanta, GA 30301",Atlanta,GA,389.99,Monday,19,2019-04-08
192763,ThinkPad Laptop,1,999.99,2019-04-17 09:17:00,"970 West St, Atlanta, GA 30301",Atlanta,GA,999.99,Wednesday,9,2019-04-17
192764,USB-C Charging Cable,1,11.95,2019-04-26 17:47:00,"59 1st St, Los Angeles, CA 90001",Los Angeles,CA,11.95,Friday,17,2019-04-26
192765,Macbook Pro Laptop,1,1700.0,2019-04-25 15:59:00,"324 Jackson St, Atlanta, GA 30301",Atlanta,GA,1700.0,Thursday,15,2019-04-25
192766,Wired Headphones,1,11.99,2019-04-29 13:18:00,"695 Forest St, Dallas, TX 75001",Dallas,TX,11.99,Monday,13,2019-04-29
192767,USB-C Charging Cable,1,11.95,2019-04-19 11:11:00,"727 Park St, Portland, OR 97035",Portland,OR,11.95,Friday,11,2019-04-19
192768,AAA Batteries (4-pack),1,2.99,2019-04-10 20:49:00,"563 Center St, San Francisco, CA 94016",San Francisco,CA,2.99,Wednesday,20,2019-04-10
192769,AA Batteries (4-pack),1,3.84,2019-04-12 10:39:00,"81 14th St, New York City, NY 10001",New York City,NY,3.84,Friday,10,2019-04-12
192770,USB-C Charging Cable,1,11.95,2019-04-16 14:58:00,"331 4th St, Atlanta, GA 30301",Atlanta,GA,11.95,Tuesday,14,2019-04-16
192771,iPhone,1,700.0,2019-04-17 00:08:00,"793 Elm St, San Francisco, CA 94016",San Francisco,CA,700.0,Wednesday,0,2019-04-17
192772,Bose SoundSport Headphones,1,99.99,2019-04-27 13:14:00,"400 1st St, Dallas, TX 75001",Dallas,TX,99.99,Saturday,13,2019-04-27
192773,USB-C Charging Cable,1,11.95,2019-04-09 14:24:00,"944 1st St, Los Angeles, CA 90001",Los Angeles,CA,11.95,Tuesday,14,2019-04-09
192774,Wired Headphones,1,11.99,2019-04-08 15:27:00,"65 10th St, Portland, ME 04101",Portland,ME,11.99,Monday,15,2019-04-08
192775,Google Phone,1,600.0,2019-04-16 14:47:00,"161 4th St, Boston, MA 02215",Boston,MA,600.0,Tuesday,14,2019-04-16
192776,USB-C Charging Cable,1,11.95,2019-04-17 11:37:00,"428 Hickory St, San Francisco, CA 94016",San Francisco,CA,11.95,Wednesday,11,2019-04-17
192777,AAA Batteries (4-pack),1,2.99,2019-04-10 09:42:00,"508 River St, Seattle, WA 98101",Seattle,WA,2.99,Wednesday,9,2019-04-10
192778,iPhone,1,700.0,2019-04-20 11:29:00,"791 South St, New York City, NY 10001",New York City,NY,700.0,Saturday,11,2019-04-20
192779,AAA Batteries (4-pack),1,2.99,2019-04-02 23:52:00,"221 11th St, San Francisco, CA 94016",San Francisco,CA,2.99,Tuesday,23,2019-04-02
192780,Bose SoundSport Headphones,1,99.99,2019-04-26 16:29:00,"965 Lakeview St, San Francisco, CA 94016",San Francisco,CA,99.99,Friday,16,2019-04-26
192781,Apple Airpods Headphones,1,150.0,2019-04-13 17:29:00,"541 Hill St, San Francisco, CA 94016",San Francisco,CA,150.0,Saturday,17,2019-04-13
192782,iPhone,1,700.0,2019-04-15 22:16:00,"64 13th St, Boston, MA 02215",Boston,MA,700.0,Monday,22,2019-04-15
192783,AAA Batteries (4-pack),1,2.99,2019-04-06 23:27:00,"396 Sunset St, Boston, MA 02215",Boston,MA,2.99,Saturday,23,2019-04-06
192784,AAA Batteries (4-pack),1,2.99,2019-04-10 17:44:00,"2 South St, San Francisco, CA 94016",San Francisco,CA,2.99,Wednesday,17,2019-04-10
192785,Wired Headphones,1,11.99,2019-04-08 21:55:00,"853 12th St, New York City, NY 10001",New York City,NY,11.99,Monday,21,2019-04-08
192786,Flatscreen TV,1,300.0,2019-04-12 12:55:00,"85 Johnson St, Austin, TX 73301",Austin,TX,300.0,Friday,12,2019-04-12
192787,Lightning Charging Cable,1,14.95,2019-04-13 11:53:00,"866 Adams St, San Francisco, CA 94016",San Francisco,CA,14.95,Saturday,11,2019-04-13
192788,AAA Batteries (4-pack),1,2.99,2019-04-30 15:40:00,"836 11th St, San Francisco, CA 94016",San Francisco,CA,2.99,Tuesday,15,2019-04-30
192789,Wired Headphones,1,11.99,2019-04-12 22:42:00,"6 Dogwood St, Austin, TX 73301",Austin,TX,11.99,Friday,22,2019-04-12
192790,Bose SoundSport Headphones,1,99.99,2019-04-30 21:41:00,"739 Jackson St, Seattle, WA 98101",Seattle,WA,99.99,Tuesday,21,2019-04-30
192791,AA Batteries (4-pack),2,3.84,2019-04-22 06:46:00,"162 Cherry St, Los Angeles, CA 90001",Los Angeles,CA,7.68,Monday,6,2019-04-22
192792,Lightning Charging Cable,1,14.95,2019-04-02 10:31:00,"299 Spruce St, Seattle, WA 98101",Seattle,WA,14.95,Tuesday,10,2019-04-02
192793,34in Ultrawide Monitor,1,379.99,2019-04-19 18:12:00,"907 Highland St, Boston, MA 02215",Boston,MA,379.99,Friday,18,2019-04-19
192794,Lightning Charging Cable,1,14.95,2019-04-05 14:46:00,"337 5th St, Seattle, WA 98101",Seattle,WA,14.95,Friday,14,2019-04-05
192795,Lightning Charging Cable,2,14.95,2019-04-14 22:59:00,"128 Ridge St, Atlanta, GA 30301",Atlanta,GA,29.9,Sunday,22,2019-04-14
192796,USB-C Charging Cable,1,11.95,2019-04-29 09:52:00,"110 4th St, Seattle, WA 98101",Seattle,WA,11.95,Monday,9,2019-04-29
192797,iPhone,1,700.0,2019-04-10 04:24:00,"905 Jefferson St, Los Angeles, CA 90001",Los Angeles,CA,700.0,Wednesday,4,2019-04-10
192797,Apple Airpods Headphones,1,150.0,2019-04-10 04:24:00,"905 Jefferson St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Wednesday,4,2019-04-10
192798,Vareebadd Phone,1,400.0,2019-04-09 13:23:00,"282 Park St, Atlanta, GA 30301",Atlanta,GA,400.0,Tuesday,13,2019-04-09
192798,USB-C Charging Cable,1,11.95,2019-04-09 13:23:00,"282 Park St, Atlanta, GA 30301",Atlanta,GA,11.95,Tuesday,13,2019-04-09
192799,Bose SoundSport Headphones,1,99.99,2019-04-03 09:06:00,"999 Adams St, Boston, MA 02215",Boston,MA,99.99,Wednesday,9,2019-04-03
192800,AAA Batteries (4-pack),1,2.99,2019-04-02 22:17:00,"590 Pine St, Boston, MA 02215",Boston,MA,2.99,Tuesday,22,2019-04-02
192801,USB-C Charging Cable,1,11.95,2019-04-03 22:13:00,"172 Chestnut St, Portland, OR 97035",Portland,OR,11.95,Wednesday,22,2019-04-03
192802,AA Batteries (4-pack),1,3.84,2019-04-30 13:00:00,"17 Madison St, Seattle, WA 98101",Seattle,WA,3.84,Tuesday,13,2019-04-30
192803,20in Monitor,1,109.99,2019-04-07 11:33:00,"929 13th St, San Francisco, CA 94016",San Francisco,CA,109.99,Sunday,11,2019-04-07
192804,Lightning Charging Cable,2,14.95,2019-04-09 22:19:00,"219 14th St, Atlanta, GA 30301",Atlanta,GA,29.9,Tuesday,22,2019-04-09
192805,Bose SoundSport Headphones,1,99.99,2019-04-02 12:17:00,"950 10th St, San Francisco, CA 94016",San Francisco,CA,99.99,Tuesday,12,2019-04-02
